created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Apr 23 11:19:07 +0000 2024;1782730921642512710;"Harga Pangan di Aceh Selasa (23/4), Berapa Harga Ikan? https://t.co/3WthZZan6H";0;0;0;0;in;1316329680396451841;1782730921642512710;databoksid;https://twitter.com/databoksid/status/1782730921642512710
Tue Apr 23 11:19:05 +0000 2024;1782730910347223111;"Harga Pangan di Banten Selasa (23/4), Berapa Harga Daging Sapi? https://t.co/DX9H2u8SCF";0;0;0;0;in;1316329680396451841;1782730910347223111;databoksid;https://twitter.com/databoksid/status/1782730910347223111
Tue Apr 23 11:10:19 +0000 2024;1782728704394928335;"Jokowi Tinjau Pangan di Sulbar, Klaim Harga Stabil Dibandingkan Jawa https://t.co/OaX5ZImy5h";0;0;0;2;in;17128975;1782728704394928335;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1782728704394928335
Tue Apr 23 10:41:57 +0000 2024;1782721564896833766;"Kabar Baik Emak-Emak, Harga Pangan Bakal Turun Drastis https://t.co/YPwoC9TMco";0;0;0;1;in;847372542830444544;1782721564896833766;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1782721564896833766
Tue Apr 23 10:03:35 +0000 2024;1782711909831303393;"Harga Pangan Wilayah Bali Selasa (23/4): Harga Beras Naik, Cabai Turun https://t.co/cnF8TmA1ds";0;0;0;0;in;1316329680396451841;1782711909831303393;databoksid;https://twitter.com/databoksid/status/1782711909831303393
Tue Apr 23 09:53:34 +0000 2024;1782709389620912513;"Harga Pangan di Sumatera Selatan Selasa (23/4), Berapa Harga Bawang? https://t.co/GeSxmxu2Qh";0;0;0;0;in;1316329680396451841;1782709389620912513;databoksid;https://twitter.com/databoksid/status/1782709389620912513
Tue Apr 23 09:15:09 +0000 2024;1782699720605077541;"Harga Pangan di Bantul Pekan Ini: Beras Turun, Bawang Merah Melonjak https://t.co/NjG17ZITCR #beritajogja #jogja #jogjaistimewa https://t.co/ug4avv089C";0;0;0;2;in;118371948;1782699720605077541;Harian_Jogja;https://twitter.com/Harian_Jogja/status/1782699720605077541
Tue Apr 23 09:09:19 +0000 2024;1782698254746153318;"Pasca Lebaran, Harga Pangan Mulai Turun https://t.co/xJTyO2vtFv #Bisnis";0;1;0;0;in;47596019;1782698254746153318;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1782698254746153318
Tue Apr 23 08:58:34 +0000 2024;1782695550653222993;"Harga Pangan di Jawa Timur Terbaru, Berapa Harga Daging Sapi? https://t.co/3dfqJKMNaI";0;0;0;0;in;1316329680396451841;1782695550653222993;databoksid;https://twitter.com/databoksid/status/1782695550653222993
Tue Apr 23 08:28:33 +0000 2024;1782687995247968324;"Harga Pangan di Jawa Tengah Terkini, Berapa Harga Daging Sapi? https://t.co/p1rqyWM1To";0;0;0;0;in;1316329680396451841;1782687995247968324;databoksid;https://twitter.com/databoksid/status/1782687995247968324
Tue Apr 23 08:23:36 +0000 2024;1782686748503609801;"Harga Pangan Selasa (23/4) Wilayah DKI Jakarta: Harga Daging Sapi, Beras dan Daging Ayam Turun https://t.co/C6CRe30tLU";0;0;0;0;in;1316329680396451841;1782686748503609801;databoksid;https://twitter.com/databoksid/status/1782686748503609801
Tue Apr 23 08:09:11 +0000 2024;1782683119575003336;"Harga Pangan Sebulan Terakhir, Bawang Merah Naik Paling Tinggi https://t.co/uMN9TZ13lD";0;0;0;0;in;1316329680396451841;1782683119575003336;databoksid;https://twitter.com/databoksid/status/1782683119575003336
Tue Apr 23 07:38:38 +0000 2024;1782675432955076744;"Harga Pangan Terkini di Jawa Barat: Garam Naik, Cabai Turun https://t.co/ZtCMXWPDWp";0;0;0;0;in;1316329680396451841;1782675432955076744;databoksid;https://twitter.com/databoksid/status/1782675432955076744
Tue Apr 23 07:28:33 +0000 2024;1782672895468360184;"Meski Turun Harga, Pedagang Daging Ayam di Kota Cimahi Masih Sepi Pembeli  https://t.co/cYMthvJXuc  #RadarJabar #HargaPangan #TurunHarga #DagingAyam #KotaCimahi #PasarAtas";0;0;0;3;in;1651883208404000769;1782672895468360184;radarjabar_id;https://twitter.com/radarjabar_id/status/1782672895468360184
Tue Apr 23 07:27:40 +0000 2024;1782672674373968345;"@jokowi Ini asli atau cuma ngibul soal nya harga pangan naik semua";0;0;0;0;in;1603528748761878530;1782320233581318317;kodok_anti;https://twitter.com/kodok_anti/status/1782672674373968345
Tue Apr 23 07:23:08 +0000 2024;1782671532415967457;"Harga Pangan Wilayah D.I Yogyakarta Hari Ini, Berapa Harga Bawang? https://t.co/a5zSM4ayT6";0;0;0;0;in;1316329680396451841;1782671532415967457;databoksid;https://twitter.com/databoksid/status/1782671532415967457
Tue Apr 23 07:04:06 +0000 2024;1782666740964761908;"Harga Pangan Terbaru Wilayah Jambi: Bawang Naik, Telur Turun https://t.co/cang6uO9CB";0;0;0;0;in;1316329680396451841;1782666740964761908;databoksid;https://twitter.com/databoksid/status/1782666740964761908
Tue Apr 23 06:45:18 +0000 2024;1782662013174554805;"Harga Pangan Wilayah Lampung Terkini: Harga Bawang Naik, Cabai Turun https://t.co/E7FnaP3DiJ";0;0;0;0;in;1316329680396451841;1782662013174554805;databoksid;https://twitter.com/databoksid/status/1782662013174554805
Tue Apr 23 06:14:35 +0000 2024;1782654283252687065;"Daftar Harga Pangan 23 April 2024: Daging Sapi hingga Telur Ayam Turun https://t.co/ijFV3Mmmoq";0;0;0;1;in;41730943;1782654283252687065;VIVAcoid;https://twitter.com/VIVAcoid/status/1782654283252687065
Tue Apr 23 06:12:13 +0000 2024;1782653687758016661;"Kabar Gembira, Harga Pangan Dunia Mulai Turun di 2024 https://t.co/6mKDUkjAtd #Bisnis";0;0;0;1;in;47596019;1782653687758016661;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1782653687758016661
Tue Apr 23 06:08:33 +0000 2024;1782652764734345673;"Harga Pangan Terkini di Indonesia: Harga Gula, Cabai dan Telur Turun https://t.co/mIg2y0IXdF";0;0;0;0;in;1316329680396451841;1782652764734345673;databoksid;https://twitter.com/databoksid/status/1782652764734345673
Tue Apr 23 05:54:49 +0000 2024;1782649306274791930;"@Okkyradith Apal wae euy harga pangan";0;0;0;0;in;1228724176355119105;1782304920370327626;txtdarisukabumi;https://twitter.com/txtdarisukabumi/status/1782649306274791930
Tue Apr 23 05:43:14 +0000 2024;1782646393632608731;"@freshwater__0 justru kalau masnya bilang kebijakan pemerintah ga ngaruh sama kehidupan masnya,   selamat mas punya privilege.  some of ppl here in cikampek beneran dependen cuy. Harga bbm, pajak, harga pangan sampe umr yg ga ikut naik aja bisa mematikan buat some of us";0;1;0;1;in;1685924890787086336;1782621758111248490;_makanbos2_;https://twitter.com/_makanbos2_/status/1782646393632608731
Tue Apr 23 05:28:12 +0000 2024;1782642607593824583;"Data Harga Pangan: Bawang hingga Gula Pasir Naik, Daging Kompak Turun (23 April 2024) https://t.co/K2QVq1S0bD";0;0;0;0;in;1405348002101792772;1782642607593824583;DataindonesiaId;https://twitter.com/DataindonesiaId/status/1782642607593824583
Tue Apr 23 05:13:11 +0000 2024;1782638829486453166;"Pemerintah Mesti Waspadai Lonjakan Harga Pangan #BNetwork https://t.co/mnn2kXeRLS";0;0;0;0;in;154102750;1782638829486453166;Beritasatu;https://twitter.com/Beritasatu/status/1782638829486453166
Tue Apr 23 05:12:17 +0000 2024;1782638603157598533;"Alkisah, Pimpinan Maling merekayasa aturan suatu negeri. UU dipelintir, disulap demi kepentingan hangkara. Ada 2 kubu, Pengikut Maling &amp  Anti Maling. Di Aula Keadilan, kubu pertama dimenangkan scr TSM. Pengikutnya sorak". Br tersadar Harta Negara dibobol, harga" pangan naik! Hmm.";0;0;0;0;in;783290663483809792;1782638603157598533;EkoWitono9;https://twitter.com/EkoWitono9/status/1782638603157598533
Tue Apr 23 04:42:45 +0000 2024;1782631172159500400;"harga pangan stabil pasca lebaran https://t.co/VxJmSpalBF";0;0;0;1;in;1716701940271439872;1782631154648318165;suuciuttari;https://twitter.com/suuciuttari/status/1782631172159500400
Tue Apr 23 04:42:44 +0000 2024;1782631167700992113;"harga pangan stabil pasca lebaran https://t.co/RF8qYW9jjo";0;1;0;1;in;1716701940271439872;1782631154648318165;suuciuttari;https://twitter.com/suuciuttari/status/1782631167700992113
Tue Apr 23 04:42:43 +0000 2024;1782631163301130424;"harga pangan stabil pasca lebaran https://t.co/HvPhpFd543";0;1;0;1;in;1716701940271439872;1782631154648318165;suuciuttari;https://twitter.com/suuciuttari/status/1782631163301130424
Tue Apr 23 04:42:42 +0000 2024;1782631158943305806;"harga pangan stabil pasca lebaran https://t.co/1JqUcHogh2";0;1;0;1;in;1716701940271439872;1782631154648318165;suuciuttari;https://twitter.com/suuciuttari/status/1782631158943305806
Tue Apr 23 04:42:41 +0000 2024;1782631154648318165;"harga pangan stabil pasca lebaran https://t.co/g0vDpTNkWj";0;1;0;1;in;1716701940271439872;1782631154648318165;suuciuttari;https://twitter.com/suuciuttari/status/1782631154648318165
Tue Apr 23 04:36:49 +0000 2024;1782629676751675867;"Prabowo Gibran belum sah jadi presiden bukti hasil sidang belum keluar.  Harga dollar naik karena konflik terjadi disana akibatnya harga dollar naik.  Harga pangan emang sejak pemilu naik bahkan lpg langka ditambah sama lebaran dan situasi cuaca random.";0;2;0;1;in;1034066778748383232;1782629676751675867;VCHIHASARADA;https://twitter.com/VCHIHASARADA/status/1782629676751675867
Tue Apr 23 04:29:32 +0000 2024;1782627846730723546;"@TSolihien @CutSarina5 Siap² harga pangan melambung Persiapkan pasport cari makan negri orang";0;0;0;0;in;1137041877889216512;1782381002372862107;TFajri1;https://twitter.com/TFajri1/status/1782627846730723546
Tue Apr 23 04:07:46 +0000 2024;1782622366482493450;"Halo #SobatBUMN Sebagai upaya dalam menjaga stabilitas harga pangan, @ppitradelog secara rutin berpartisipasi untuk mendukung program Gerakan Pangan Murah (GPM) yang diinisiasi oleh Badan Pangan Nasional/ National Food Agency (NFA) sejak tahun 2023 lalu demi menjaga ketersediaan https://t.co/hhVGTxA0La";0;0;0;0;in;1762684086957834241;1782622366482493450;CptBdo8Nusakita;https://twitter.com/CptBdo8Nusakita/status/1782622366482493450
Tue Apr 23 04:02:03 +0000 2024;1782620928175968608;"@sereanity @vivalaviraille Kak tapi jangan asal begoin orang dulu Prabowo Gibran masih sidang dan belum dilantik kalo sidang hasilnya sah Prabowo Gibran engga salah baru jadi presiden. Harga pangan pokok naik udah sejak pemilu ditambah lebaran serta cuaca engga menentu juga. Terus harga beli dollar jadi-";0;2;0;1;in;1034066778748383232;1782603152585523291;VCHIHASARADA;https://twitter.com/VCHIHASARADA/status/1782620928175968608
Tue Apr 23 04:01:39 +0000 2024;1782620829597278548;"@hanan43663799 @dokter_kampung @tirta_cipeng Jadi jelas mengapa sulit meningkatkan produk pangan berkualitas dan menaikkan harga produk pangan hasil petani susah, ternyata banyak kepentingan didalamnya";0;1;0;1;in;1399601393174863877;1782571395320594905;z4iks;https://twitter.com/z4iks/status/1782620829597278548
Tue Apr 23 04:00:44 +0000 2024;1782620595588563145;"Daftar Harga Bahan Pangan di Malang Hari Ini, 23 April 2024 - https://t.co/8fOja8Tm6U https://t.co/ERLBYHwLzD";0;0;0;0;in;1503950077265874947;1782620595588563145;BlokaMedia;https://twitter.com/BlokaMedia/status/1782620595588563145
Tue Apr 23 03:36:25 +0000 2024;1782614476505874479;"@Catatan_ali7 Pinginnya sih sekolah gratis, kesehatan gratis, harga pangan terjangkau, tapi pilih makan gratis saja sambil joget2, emang diluar nurul..";0;0;2;5;in;1604650474724265985;1782601266126102816;bakanosan1;https://twitter.com/bakanosan1/status/1782614476505874479
Tue Apr 23 02:53:09 +0000 2024;1782603588956815704;"Harga Pangan Hari Ini 23 April: Harga Cabai Makin Pedas, Gula Masih Mahal! https://t.co/YQzpFGc64j";0;0;0;1;in;118646322;1782603588956815704;Bisniscom;https://twitter.com/Bisniscom/status/1782603588956815704
Tue Apr 23 02:45:47 +0000 2024;1782601733904224418;"The New Normal - pajak naik - harga pangan/kebutuhan pokok naik - subsidi berkurang - Rupiah melemah";0;1;1;5;in;4597496354;1782601733904224418;MaliminRinaldi;https://twitter.com/MaliminRinaldi/status/1782601733904224418
Tue Apr 23 02:40:30 +0000 2024;1782600405471600707;"@CNNIndonesia Tunggu sebulan lagi harga pangan pun bakal meledak.";0;0;0;1;in;14978889;1782571548257481143;deenalovemuse;https://twitter.com/deenalovemuse/status/1782600405471600707
Tue Apr 23 02:09:11 +0000 2024;1782592525276176566;"huhu sebagai pedagang kue berasa banget kalo harga bahan pangan pada naik";0;0;0;0;in;1258371544025309184;1782592525276176566;luvvysunny;https://twitter.com/luvvysunny/status/1782592525276176566
Tue Apr 23 01:28:57 +0000 2024;1782582398284443741;"Dikatakan Penjabat (Pj) Gubernur Banten Al Muktabar, Ia selalu intens berkomunikasi dengan walikota terkait kondisi harga komoditas pangan. Ditambah lagi, Kota Tangerang merupakan pusat distribusi beraneka macam komoditas pangan.   Selengkapnya, di sini ⤵️ https://t.co/VxUbFpH9Vp";0;0;0;0;in;1218018635362402304;1782582393079251229;banten_pemprov;https://twitter.com/banten_pemprov/status/1782582398284443741
Tue Apr 23 00:24:35 +0000 2024;1782566199630663990;"Semua harga pangan di tingkat produsen, kecuali bawang merah dan daging ayam ras, cenderung turun. https://t.co/RY0kqOeD0A #InvestorDaily #investasi #Saham";0;0;0;0;in;238091066;1782566199630663990;InvestorID;https://twitter.com/InvestorID/status/1782566199630663990
Tue Apr 23 00:20:38 +0000 2024;1782565206104899667;"GANJAR BERETIKA MULIA 📷 Ganjar ucapkan selamat kpd Prabowo-Gibran yang memenangkan pilpres 2024 dan berharap dapat menyelesaikan beragam pekerjaan rumah yang ada di Indonesia. Saat ini anjloknya nilai tukar rupiah, kenaikan harga minyak, hingga kebutuhan pangan. https://t.co/7KDwuZBRFR";0;0;0;0;in;1673845452574461952;1782565206104899667;pat_sagan47286;https://twitter.com/pat_sagan47286/status/1782565206104899667
Tue Apr 23 00:07:02 +0000 2024;1782561783590649990;"Perubahan dan status Quo tema yang menarik.   Status Quo masih kuat dan bertambah kuat. Oposisi gadungan, oposisi sejati, perseteruan drama akan menghiasi persandiwaraan politik.   Yang dikhawatirkan tentang pajak yang meninggi dan luasnya objek pajak, melambungnya harga pangan,…";0;1;0;2;in;1026058447593164800;1782561783590649990;UsodoWiro;https://twitter.com/UsodoWiro/status/1782561783590649990
Mon Apr 22 18:10:23 +0000 2024;1782472032229392890;"Sampai perekonomian indonesia menjadi makmur sentosa, gaji sebulan 20 juta, tidak ada pengganguran, kemiskinan serta pemerataan pembangunan, meratanya sumber air bersih di indonesia, harga bahan pangan stabil";0;0;0;1;in;1754189554322714624;1782472032229392890;gyubitterie;https://twitter.com/gyubitterie/status/1782472032229392890
Mon Apr 22 15:38:15 +0000 2024;1782433744466727277;"Pikirku begini ya, kepengen bangun mesjid yg lebih mengutamakan kebutuhan umat dibanding memakmurkan mesjid, maksudnya begini, misal harga bahan pangan pokok dipasar sedang naik² nya, mesjid yg jagain harga tetap stabil untuk umat terlepas golongan apapun. Jadi-";0;3;0;2;in;1456181367906000897;1782433744466727277;plutonerium;https://twitter.com/plutonerium/status/1782433744466727277
Mon Apr 22 14:46:08 +0000 2024;1782420627829538952;"Harga Bahan Pangan Turun https://t.co/kr4ehzLbBI https://t.co/vWtB7MEHt1";0;0;0;1;in;1330791552583548932;1782420627829538952;bisnisindo_id;https://twitter.com/bisnisindo_id/status/1782420627829538952
Mon Apr 22 14:26:52 +0000 2024;1782415781730701665;"@bayuanantaa @ngiungiungiu_ @sociotalker gk sampe kepikiran ke arah sana mereka. sudah terbiasa dengan bantuan dan subsidi jadinya mentalnya mental instan. padahal kalau lapangan kerja banyak dan harga pangan terjangkau, jangankan makan siang gratis, meminimalisir keluarga yg stunting juga bisa karena bahan pokok murah.";0;0;0;5;in;624793457;1782323300510912696;andriyprast19;https://twitter.com/andriyprast19/status/1782415781730701665
Mon Apr 22 13:26:04 +0000 2024;1782400479449993539;"IQ temperatur ruangan mana ngerti kalo bahan pangan jadi makin mahal gara-gara harga Rupiah yang melemah";0;0;0;0;in;1141683757256077312;1782400479449993539;ArieruArthurr;https://twitter.com/ArieruArthurr/status/1782400479449993539
Mon Apr 22 13:05:01 +0000 2024;1782395181867966688;"daripada 30 triliun dibuat subsidi untuk input (pupuk) kalau misal dialokasikan untuk pembuatan lahan pertanian baru berapa juta hektar yang bisa di gunakan untuk menekan inflasi harga bahan pangan dikarenakan cost produksi petani kita sangat tinggi";0;1;0;1;in;1684150722047381504;1782390521547337983;arafakatadimas;https://twitter.com/arafakatadimas/status/1782395181867966688
Mon Apr 22 12:50:21 +0000 2024;1782391493208268849;"Menabuh Genderang Harga Pangan Usai Lebaran https://t.co/lTWCdJiHtD https://t.co/jIl2yqej7C";0;0;0;0;in;1330791552583548932;1782391493208268849;bisnisindo_id;https://twitter.com/bisnisindo_id/status/1782391493208268849
Mon Apr 22 12:48:52 +0000 2024;1782391117922832801;"harga sewa lahan di indonesia untuk pulau jawa sendiri sudah mencapai 15 juta rupiah perhektar atau sekitar 900-1000$ per hektar. hal ini mengakibatkan harga produksi untuk pangan kita sangat tinggi. sedangkan daerah penghasil beras tertinggi berada di pulau jawa. https://t.co/QkMC0H7fUE";0;1;0;0;in;1684150722047381504;1782390521547337983;arafakatadimas;https://twitter.com/arafakatadimas/status/1782391117922832801
Mon Apr 22 12:32:11 +0000 2024;1782386921643364843;"Badan Pangan Nasional (Bapanas) mengungkap alasan kenaikan harga bawang merah di tingkat produsen dan konsumen disebabkan oleh banyak hal, salah satunya adalah terganggunya sektor produksi di wilayah sentra dan pasokan pada Maret 2024 lalu. https://t.co/Dg0At67Br7";0;0;0;0;in;1698580133068865536;1782386921643364843;heralddotID;https://twitter.com/heralddotID/status/1782386921643364843
Mon Apr 22 12:31:32 +0000 2024;1782386755062390832;"&lt p&gt Pemerintah diminta mengantisipasi kenaikan harga komoditas pangan global karena perang Timur Tengah. Utamanya, komoditas beras karena sampai sekarang RI masih impor.&lt /p&gt  https://t.co/F9ToGaoPDH";0;0;0;0;in;874558344593195008;1782386755062390832;validnewsid;https://twitter.com/validnewsid/status/1782386755062390832
Mon Apr 22 12:22:33 +0000 2024;1782384493871214997;"TVR 120 - Komisi IV DPR RI : Pemerintah Harus Tekan Lonjakan Harga Pangan  Jelang Lebaran tahun ini, harga pangan mulai dari cabai, telur, daging, hingga minyak goreng terus merangkak naik.   #TVRParlemen #livestreaming #breakingnews #DPRRI #TVR120 https://t.co/kPvZ6nBIfI";0;0;0;2;in;1389817105722187778;1782384493871214997;tvr_parlemen;https://twitter.com/tvr_parlemen/status/1782384493871214997
Mon Apr 22 12:22:00 +0000 2024;1782384356339970359;"TVR 120 - Komisi IV DPR RI : Harga Pangan Melonjak, Pemerintah Harus Perbaiki Tata Kelola  Meski Pemerintah telah memastikan stok pangan jelang Lebaran, harga pangan masih terus mengalami kenaikan.  #TVRParlemen #livestreaming #breakingnews #DPRRI #TVR120 https://t.co/JotDfMUhqE";0;0;0;1;in;1389817105722187778;1782384356339970359;tvr_parlemen;https://twitter.com/tvr_parlemen/status/1782384356339970359
Mon Apr 22 11:31:27 +0000 2024;1782371636534182128;"Update Harga Pangan Nasional, Senin (22/04/2024) 📊  #hargapangannasional #jagadtani #hargapangannasional https://t.co/haE0bbbGDs";0;0;0;1;in;988680507285061632;1782371636534182128;jagad_tani;https://twitter.com/jagad_tani/status/1782371636534182128
Mon Apr 22 11:19:09 +0000 2024;1782368540466782512;"Harga Pangan di Aceh Hari Ini: Harga Cabai Naik, Daging Ayam Turun https://t.co/ET2mLwbpmm";0;0;0;0;in;1316329680396451841;1782368540466782512;databoksid;https://twitter.com/databoksid/status/1782368540466782512
Mon Apr 22 11:14:21 +0000 2024;1782367331508945291;"Emang kita ayam sayur..begitu.mudah nya di tipu2 dg baansos.. Celaka 12... 1.akibat grojog bansos stok beras di bulog habis..pemerintah kelimpungan..petani belum jg panen..harga pangan melambung  2.resiko sepakat dukung 02.. Berarti sepakat pajak naik..  https://t.co/uVX3b6CHEH";0;0;0;1;in;1764994012623355904;1782367331508945291;DjokoSampu92786;https://twitter.com/DjokoSampu92786/status/1782367331508945291
Mon Apr 22 10:48:34 +0000 2024;1782360844845961273;"✨Done Joki Tugas Laporan PKL teknik pangan ✅✨  yuk yang mau joki tugas juga bisa langsung wa aku ke link yang ada dibio, harga nego dan kesepakatan bersama, bisa joki tugas untuk semua jurusan ya tq #zonauang #jokitugas #jokitugasmurah #jokitugaskuliah https://t.co/12SUtR8hMA";0;0;0;0;in;1611948548266029057;1782360844845961273;azealuv;https://twitter.com/azealuv/status/1782360844845961273
Mon Apr 22 10:28:52 +0000 2024;1782355886981501107;"@septhian_86 @JamalBoegis Mas , jujur boleh tapi jgn TERLALU DICEPLOSKAN KE SOSMED ❗ gegara twitmu ini , mereka bakal rekayasa ke sektor lain misal BBM , HARGA PANGAN &amp  segala keperluanmu yg tanpa sadar koe butuh tapi harga selangit ❗CERDAS MAS JANGAN PINTAR 👍";0;0;0;0;in;769024386061963264;1782322200017854649;nguyen_ik;https://twitter.com/nguyen_ik/status/1782355886981501107
Mon Apr 22 10:05:34 +0000 2024;1782350024569196939;"Harga Pangan Hari Ini Wilayah Bali: Cabai Naik, Garam Turun https://t.co/BKpd2ojtJI";0;0;0;0;in;1316329680396451841;1782350024569196939;databoksid;https://twitter.com/databoksid/status/1782350024569196939
Mon Apr 22 09:45:35 +0000 2024;1782344993329594735;"Harga Pangan Senin (22/4) di Sumatera Selatan: Harga Telur, Daging Ayam dan Beras Turun https://t.co/Sl5s5s0HAs";0;0;1;0;in;1316329680396451841;1782344993329594735;databoksid;https://twitter.com/databoksid/status/1782344993329594735
Mon Apr 22 09:35:27 +0000 2024;1782342442676834575;"@rudi_firnanda Harga sembako yang terjangkau menjadi jaminan keamanan pangan bagi rakyat.";0;0;0;0;in;1681938539347599360;1782201916992487525;gerya_naira;https://twitter.com/gerya_naira/status/1782342442676834575
Mon Apr 22 09:29:13 +0000 2024;1782340874061373853;"Toh jg ngapain dukung idol hrs dengan rasa terpaksa, bahkan smp meng agung2kan hrs naikin ekonomi negara, sblm ngurusin ekonomi negara lain, pikirkan dulu ekonomi negara sendiri, lgi merosot lho perekonomian indo, harga pangan tinggi dimana2 ... dollar jg melemah ...";0;0;0;0;in;2217273876;1782340543605006736;GRakhma07;https://twitter.com/GRakhma07/status/1782340874061373853
Mon Apr 22 09:04:36 +0000 2024;1782334680253235362;"Harga Pangan Terkini Wilayah Jawa Timur: Harga Minyak, Daging Ayam dan Telur Turun https://t.co/J7q2OQThy4";0;0;0;0;in;1316329680396451841;1782334680253235362;databoksid;https://twitter.com/databoksid/status/1782334680253235362
Mon Apr 22 08:52:34 +0000 2024;1782331652255199718;"Penyesuaian harga acuan sejumlah pangan pokok akan membuat harga pangan yang mulai turun bakal bertahan sedikit tinggi. https://t.co/Rd9rjpXna5 #Ekonomi #AdadiKompas";0;0;0;0;in;255866913;1782331652255199718;hariankompas;https://twitter.com/hariankompas/status/1782331652255199718
Mon Apr 22 08:52:34 +0000 2024;1782331651999293842;"Penyesuaian harga acuan sejumlah pangan pokok akan membuat harga pangan yang mulai turun bakal bertahan sedikit tinggi. https://t.co/HbFc3ka62A #Ekonomi #AdadiKompas";0;0;0;0;in;155456716;1782331651999293842;KompasKlasika;https://twitter.com/KompasKlasika/status/1782331651999293842
Mon Apr 22 08:46:05 +0000 2024;1782330021979599186;"Harga pangan impor akan naik menyusul dengan terganggunya sistem logistik di Timur Tengah. https://t.co/YbGLhUNXT8";0;1;0;1;in;23343960;1782330021979599186;kompascom;https://twitter.com/kompascom/status/1782330021979599186
Mon Apr 22 08:37:08 +0000 2024;1782327768874893520;"Harga Daging Ayam Hingga Bawang Merah, Simak Komoditas Pangan yang Naik Usai Lebaran https://t.co/vmbwnp57hY";0;0;0;2;in;118646322;1782327768874893520;Bisniscom;https://twitter.com/Bisniscom/status/1782327768874893520
Mon Apr 22 08:36:35 +0000 2024;1782327628546097159;"Harga Pangan di Jawa Tengah Terkini, Berapa Harga Cabai? https://t.co/W8g8KXX6iv";0;0;0;0;in;1316329680396451841;1782327628546097159;databoksid;https://twitter.com/databoksid/status/1782327628546097159
Mon Apr 22 07:36:34 +0000 2024;1782312524618375613;"Harga Pangan Hari Ini di Jawa Barat: Cabai Naik, Daging Ayam Turun https://t.co/MIXF0vKIBq";0;0;0;0;in;1316329680396451841;1782312524618375613;databoksid;https://twitter.com/databoksid/status/1782312524618375613
Mon Apr 22 07:26:06 +0000 2024;1782309891404869758;"Harga Pangan di D.I Yogyakarta Terbaru, Berapa Harga Ikan? https://t.co/96OTs32omX";0;0;0;0;in;1316329680396451841;1782309891404869758;databoksid;https://twitter.com/databoksid/status/1782309891404869758
Mon Apr 22 07:12:06 +0000 2024;1782306368810295567;"Harga Pangan Wilayah Jambi Hari Ini: Harga Telur Naik, Cabai Turun https://t.co/Skz8ZgKWdG";0;0;0;0;in;1316329680396451841;1782306368810295567;databoksid;https://twitter.com/databoksid/status/1782306368810295567
Mon Apr 22 06:47:19 +0000 2024;1782300131188187535;"Halo #SobatBUMN Sebagai upaya dalam menjaga stabilitas harga pangan, @ppitradelog secara rutin berpartisipasi untuk mendukung program Gerakan Pangan Murah (GPM) yang diinisiasi oleh Badan Pangan Nasional/ National Food Agency (NFA) sejak tahun 2023  #GerakanPanganMurahPPI https://t.co/Qkwvkhr5ID";0;0;0;0;in;1593462372605521920;1782300131188187535;Bumnllgjituu;https://twitter.com/Bumnllgjituu/status/1782300131188187535
Mon Apr 22 06:41:36 +0000 2024;1782298690696421555;"Harga Pangan Terbaru Wilayah Lampung: Bawang Naik, Cabai Turun https://t.co/JgijTa4z5L";0;0;0;0;in;1316329680396451841;1782298690696421555;databoksid;https://twitter.com/databoksid/status/1782298690696421555
Mon Apr 22 06:38:57 +0000 2024;1782298023948624248;"Badan Pangan Nasional mengungkap ada sejumlah penyebab harga bawang merah melonjak tajam. Ini biang keroknya: https://t.co/y6r7JBd4bJ";0;2;1;2;in;135795460;1782298023948624248;detikfinance;https://twitter.com/detikfinance/status/1782298023948624248
Mon Apr 22 06:23:34 +0000 2024;1782294153378078842;"@NDNSTR @MhdHida70558206 @geloraco @aniesbaswedan Yg milih 02 tp ngeluh harga pangan dan pajak naik ga diajak";0;1;0;1;in;1718850386264805376;1782270671915237786;sunfleur_soda;https://twitter.com/sunfleur_soda/status/1782294153378078842
Mon Apr 22 06:14:07 +0000 2024;1782291774918324486;"Daftar Harga Pangan 22 April 2024: Cabai hingga Telur Ayam Naik https://t.co/6XGhPqHD71";1;1;1;5;in;41730943;1782291774918324486;VIVAcoid;https://twitter.com/VIVAcoid/status/1782291774918324486
Mon Apr 22 06:12:07 +0000 2024;1782291272956527089;"Harga Pangan Wilayah Indonesia Hari Ini, Berapa Harga Daging Sapi? https://t.co/fQjWCJb5SP";0;0;0;0;in;1316329680396451841;1782291272956527089;databoksid;https://twitter.com/databoksid/status/1782291272956527089
Mon Apr 22 06:01:31 +0000 2024;1782288606239101280;"Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman Pasca Lebaran 2024 https://t.co/TpdmN1xuOB";0;0;0;0;in;1438565702;1782288590606942524;bendo_nhica;https://twitter.com/bendo_nhica/status/1782288606239101280
Mon Apr 22 06:01:30 +0000 2024;1782288602275426606;"Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman Pasca Lebaran 2024 https://t.co/2HY7xNpGJn";0;1;0;0;in;1438565702;1782288590606942524;bendo_nhica;https://twitter.com/bendo_nhica/status/1782288602275426606
